epoch,train_rmse,val_rmse,val_rmse_movavg,n_state_resets,C1_mean,C2_mean,R0_mean,R1_mean,R2_mean,gamma1_mean,M0_mean,M_mean,time_s
1,0.2832576993954397,0.21726542335509505,0.21726542335509505,3,37999.9986190101,37999.99882666361,-0.017938615322912334,0.027156786865590952,0.057681268038407715,99.91665265847982,-0.4906471525999534,0.809458934240331,109.98174142837524
2,0.23806615918053356,0.19230095234068942,0.20478318784789223,3,37999.999479042,37999.99912733296,-0.023331317504279386,0.08223738321883285,0.06716837534257257,99.93827950448386,-0.5055357601995225,0.8815889053788417,117.10263633728027
3,0.18499590222983278,0.22885213654652872,0.2128061707474377,0,37999.99947388523,37999.99916494975,-0.02462907828749536,0.04635353961587927,0.023636492676116776,99.93894457900932,-0.5475312690310276,0.9247488084837087,112.24716877937317
4,0.16650986430037631,0.16016580035085307,0.19964607814829155,1,37999.99951576678,37999.99945627673,-0.01589412442593435,0.02436115503666048,0.04136514864282443,99.93778975494727,-0.49204551710497335,0.8390651439228749,114.25973176956177
5,0.1306570638721427,0.14487837177428015,0.18869253687348925,0,37999.99967159785,37999.99961006025,-0.009862787171718632,0.01174921743673138,0.03196734907511901,99.91743088235255,-0.49389134818341723,0.8546226345541756,115.25998663902283
6,0.15176833375392643,0.12473694860085703,0.17803327216138387,8,37999.99988761889,37999.99966935852,-0.048525814474710945,0.03118851643448168,0.009981004184154214,99.94128295031621,-0.438996575257658,0.7077731038837181,109.94662046432495
7,0.21771703851388216,0.16848963758598967,0.17666989579347042,32,38000.00026308434,37999.99970366921,-0.10167424944207651,0.014271384129114682,0.0017666344025556574,99.97491830188488,-0.32455839787961044,0.47254943898301605,111.88341498374939
8,0.17604459861721958,0.12427855218285581,0.1701209778421436,47,38000.000151489054,37999.9999825953,-0.10261416497926179,0.009794294199281788,0.005458523523977855,99.9938347618465,-0.3565819828013165,0.49812088882965416,109.47961211204529
